"customer_key","customer_name","gender","customer_country","customer_continent","order_count","units_purchased","revenue_usd","profit_usd","avg_line_revenue_usd","first_order_date","last_order_date","customer_lifespan_days"
"1351815","Miriam Beck","Female","United States","North America","2","17","3003.25","1619.58","600.65","2018-11-08","2020-02-13","462"
"1352418","Donnell Hecht","Male","United States","North America","1","8","2592.00","1466.00","1296.00","2018-02-08","2018-02-08","0"
"1352605","Richard Griffin","Male","United States","North America","2","8","1000.88","544.60","166.81","2017-09-20","2018-12-28","464"
"1352665","Carl Kelliher","Male","United States","North America","3","13","5942.50","3235.08","1485.63","2019-09-21","2021-02-18","516"
"1352703","Ryan Cline","Male","United States","North America","3","28","17454.90","11507.59","2909.15","2018-11-17","2021-01-28","803"
"1352889","Ed Fudge","Male","United States","North America","3","18","4346.44","2477.28","724.41","2018-09-17","2020-03-14","544"
"1352935","Dave Edwards","Male","United States","North America","4","49","4989.86","2769.07","415.82","2019-01-12","2019-12-04","326"
"1353111","Terri Combs","Female","United States","North America","2","11","1203.62","594.17","601.81","2018-08-14","2020-10-09","787"
"1353218","Mason Ratcliff","Male","United States","North America","1","9","2852.66","1518.84","713.17","2017-02-25","2017-02-25","0"
"1353398","Pamela Smith","Female","United States","North America","5","23","6838.36","3826.81","621.67","2019-01-02","2020-06-11","526"
"1353524","Jeffrey Campbell","Male","United States","North America","2","13","1502.63","736.56","250.44","2019-01-21","2020-01-03","347"
"1353538","Daniel Tate","Male","United States","North America","4","36","3927.06","2013.04","392.71","2018-01-03","2019-03-07","428"
"1353582","Willie Walsh","Male","United States","North America","2","7","2669.89","1743.75","889.96","2017-08-21","2020-09-01","1107"
"1353710","Thomas Gallup","Male","United States","North America","3","13","2553.89","1615.90","364.84","2016-09-26","2020-08-21","1425"
"1353804","John Gillan","Male","United States","North America","2","9","1829.42","1016.29","365.88","2016-11-30","2020-11-26","1457"
"1353831","Nancy Parker","Female","United States","North America","2","19","2061.73","1360.05","412.35","2019-08-12","2021-02-19","557"
"1353843","Silvia Ross","Female","United States","North America","5","56","13374.97","7364.57","1028.84","2017-02-18","2019-07-13","875"
"1353862","Grace Wilson","Female","United States","North America","1","2","686.00","370.54","686.00","2016-05-06","2016-05-06","0"
"1353904","Bernard Munro","Male","United States","North America","1","3","1001.00","596.34","500.50","2019-12-30","2019-12-30","0"
"1354052","George Heath","Male","United States","North America","2","4","812.93","536.54","270.98","2020-05-01","2020-05-06","5"
"1354140","John Woody","Male","United States","North America","6","41","20278.47","12346.02","1192.85","2016-12-16","2020-01-14","1124"
"1354143","Mary Anderson","Female","United States","North America","1","1","259.00","139.89","259.00","2016-12-17","2016-12-17","0"
"1354290","Jean Beal","Female","United States","North America","2","14","3122.93","1934.20","1040.98","2019-08-24","2019-09-13","20"
"1354464","Kirk Peed","Male","United States","North America","3","36","5011.18","2714.37","715.88","2016-09-19","2019-11-20","1157"
"1354487","Daisy Owens","Female","United States","North America","1","14","7406.71","4566.86","1234.45","2018-12-27","2018-12-27","0"
"1354873","Jeremy James","Male","United States","North America","3","24","4921.83","2946.73","615.23","2018-06-20","2020-02-06","596"
"1355082","Morris Marrone","Male","United States","North America","2","19","7154.00","3906.17","1788.50","2019-02-25","2020-10-22","605"
"1355134","Marc Cady","Male","United States","North America","3","21","4819.04","2554.68","602.38","2017-08-24","2020-02-17","907"
"1355146","Linda Sample","Female","United States","North America","5","25","8740.04","5058.38","971.12","2018-07-12","2019-05-04","296"
"1355155","Ester Jones","Female","United States","North America","3","9","2080.84","1123.10","416.17","2016-02-02","2019-02-20","1114"
"1355355","Roy Morgan","Male","United States","North America","3","15","3381.75","1962.12","676.35","2019-11-28","2020-02-20","84"
"1355953","Belinda Moore","Female","United States","North America","3","21","5369.76","2998.70","767.11","2017-12-20","2020-02-17","789"
"1356668","Wilma Rodriguez","Female","United States","North America","1","12","2650.41","1708.17","662.60","2020-01-22","2020-01-22","0"
"1356695","Gerardo Simpson","Male","United States","North America","1","16","4145.99","2611.75","829.20","2020-06-12","2020-06-12","0"
"1356871","Mark Upchurch","Male","United States","North America","1","5","3615.70","1803.08","1807.85","2016-05-18","2016-05-18","0"
"1356935","Beth Green","Female","United States","North America","3","14","3222.95","1833.12","460.42","2017-02-14","2020-12-26","1411"
"1357114","Frank Barger","Male","United States","North America","3","23","6327.85","3970.75","703.09","2018-12-22","2019-12-25","368"
"1357266","Eric Heim","Male","United States","North America","3","18","3137.83","2011.15","627.57","2019-11-07","2020-05-12","187"
"1357408","Glenn Anderson","Male","United States","North America","5","34","10655.76","6745.64","819.67","2018-02-24","2021-02-08","1080"
"1357822","Jimmy Small","Male","United States","North America","5","59","25529.31","16577.00","2127.44","2017-06-08","2019-12-13","918"
"1357991","Frank Akins","Male","United States","North America","3","14","5959.36","3868.52","744.92","2017-01-07","2017-12-16","343"
"1358239","Kathryn Hucks","Female","United States","North America","1","6","1212.49","692.21","606.25","2018-09-04","2018-09-04","0"
"1358670","Rebekah Huff","Female","United States","North America","2","16","4291.60","2714.58","858.32","2019-02-25","2020-08-06","528"
"1358676","Rubie Wilson","Female","United States","North America","1","4","1072.00","579.04","1072.00","2019-09-14","2019-09-14","0"
"1358700","Helen Taylor","Female","United States","North America","3","27","13509.16","8273.71","1688.65","2017-02-22","2019-04-29","796"
"1358736","Edward Tomlinson","Male","United States","North America","2","23","4214.48","2227.51","468.28","2019-01-02","2019-02-25","54"
"1358765","Kyra Marrero","Female","United States","North America","5","39","20377.89","10836.67","1358.53","2016-09-15","2020-01-06","1208"
"1358803","Felicia Elem","Female","United States","North America","3","30","7473.90","4497.36","1494.78","2016-05-05","2019-12-31","1335"
"1358810","Judith Thomas","Female","United States","North America","1","2","17.76","9.60","17.76","2018-07-11","2018-07-11","0"
"1359024","Wendy Larson","Female","United States","North America","4","29","11588.70","7128.31","1053.52","2016-08-19","2020-01-02","1231"
"1359103","Richard Moon","Male","United States","North America","1","4","151.62","78.70","75.81","2019-06-01","2019-06-01","0"
"1359325","John Barr","Male","United States","North America","2","32","5945.70","3429.54","743.21","2019-11-08","2019-12-14","36"
"1359483","Betty McKinney","Female","United States","North America","4","31","7673.60","4323.26","590.28","2016-06-21","2017-06-05","349"
"1359629","Norman Brisson","Male","United States","North America","1","10","3120.00","1685.20","3120.00","2018-12-20","2018-12-20","0"
"1359727","Marilyn Thomas","Female","United States","North America","3","16","3929.36","2386.75","982.34","2018-09-18","2020-03-01","530"
"1360303","Benjamin Brown","Male","United States","North America","1","10","5940.00","3971.95","2970.00","2017-01-06","2017-01-06","0"
"1360450","Todd Simmons","Male","United States","North America","2","24","2430.86","1452.56","405.14","2017-07-27","2020-02-22","940"
"1360467","Betty Pope","Female","United States","North America","4","34","13334.78","7504.67","1025.75","2017-07-08","2020-08-07","1126"
"1360550","Essie Scott","Female","United States","North America","7","74","30452.44","17294.28","1324.02","2018-08-02","2021-02-12","925"
"1360697","Mark Camacho","Male","United States","North America","2","25","1639.83","838.77","234.26","2019-03-14","2019-10-11","211"
"1360960","Viola Strickland","Female","United States","North America","3","47","14079.00","8438.82","1083.00","2018-01-05","2019-01-04","364"
"1361042","Jerome Scott","Male","United States","North America","7","47","14337.37","8784.46","843.37","2016-03-03","2019-09-10","1286"
"1361464","Alexander Lopez","Male","United States","North America","2","16","2825.38","1684.72","941.79","2019-11-20","2019-12-31","41"
"1361542","Willie Pottorff","Male","United States","North America","3","23","2528.84","1397.82","421.47","2016-10-26","2019-10-24","1093"
"1361682","James Weaver","Male","United States","North America","2","12","2480.00","1339.52","1240.00","2019-06-27","2020-10-17","478"
"1361958","Darrell Carpentier","Male","United States","North America","2","18","3116.87","1885.35","623.37","2017-10-06","2019-09-23","717"
"1361969","Mable Kieffer","Female","United States","North America","1","4","119.80","58.72","119.80","2017-11-29","2017-11-29","0"
"1362159","Wayne Wallace","Male","United States","North America","1","8","12893.55","8570.41","4297.85","2020-07-11","2020-07-11","0"
"1362686","Ruby Southworth","Female","United States","North America","4","33","9614.36","5976.54","801.20","2018-03-03","2019-12-24","661"
"1362769","John Brown","Male","United States","North America","2","25","6846.67","3854.52","978.10","2019-09-28","2019-11-13","46"
"1363027","James Behne","Male","United States","North America","2","14","4279.94","2360.33","1426.65","2017-11-16","2021-02-06","1178"
"1363203","James Somers","Male","United States","North America","4","37","7601.07","3794.18","542.93","2016-02-03","2019-05-17","1199"
"1363258","Patrick Glade","Male","United States","North America","4","34","13440.52","7905.53","1493.39","2017-06-24","2019-12-10","899"
"1363404","Carlos Stewart","Male","United States","North America","6","29","5824.37","3044.46","529.49","2017-05-05","2020-06-24","1146"
"1363472","Robert Johnston","Male","United States","North America","3","21","6150.67","3432.52","878.67","2016-03-12","2017-08-29","535"
"1363486","Daniel Bailey","Male","United States","North America","2","19","3846.35","2069.75","641.06","2019-08-29","2020-11-19","448"
"1363803","Erin Stevens","Female","United States","North America","1","24","25608.74","16922.81","4268.12","2020-04-28","2020-04-28","0"
"1364161","Charles Marin","Male","United States","North America","1","8","728.00","356.88","728.00","2019-11-17","2019-11-17","0"
"1364298","Michael Vines","Male","United States","North America","3","11","4052.90","2278.86","1013.23","2020-04-30","2021-01-15","260"
"1364334","Timothy Foley","Male","United States","North America","4","13","1779.87","940.85","296.65","2016-01-16","2020-07-15","1642"
"1364466","Wilson Stanley","Male","United States","North America","4","17","3763.49","2014.43","627.25","2016-08-21","2019-01-02","864"
"1364538","Teresa Scrivner","Female","United States","North America","1","3","389.97","191.16","389.97","2020-01-31","2020-01-31","0"
"1364716","Gloria Mattera","Female","United States","North America","1","22","3597.14","1867.98","899.29","2019-08-21","2019-08-21","0"
"1365036","Jeffrey Greaves","Male","United States","North America","1","4","451.87","241.42","225.94","2021-02-17","2021-02-17","0"
"1365045","Donald Webster","Male","United States","North America","5","35","8100.88","4424.59","736.44","2016-06-14","2020-01-04","1299"
"1365090","David McCormick","Male","United States","North America","3","8","1427.70","882.99","475.90","2018-12-06","2020-02-26","447"
"1365154","Amy Reynolds","Female","United States","North America","3","33","12965.77","7969.04","1852.25","2017-12-25","2020-02-22","789"
"1365286","Gene Lipscomb","Male","United States","North America","2","5","731.13","358.37","243.71","2018-10-13","2019-02-12","122"
"1365450","Richard Davis","Male","United States","North America","2","8","802.97","402.71","267.66","2019-07-16","2020-08-18","399"
"1365840","Shawn Pierre","Male","United States","North America","4","34","27223.75","17667.02","2474.89","2017-09-04","2020-02-22","901"
